Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price
22-May-26,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
22-May-26,KPLC,Kenya Power and Lighting Company Plc,7.1,19,15.3,15.5,15.4,15.4,-,-,2547015,-
22-May-26,TOTL,TotalEnergies Marketing Kenya Plc,22.05,48.1,44.5,46.25,45,45.15,-0.15,-0.33%,17880,-
22-May-26,UMME,Umeme Ltd,5.8,24.75,7.4,8,7.62,7.9,-0.28,-3.54%,42488,-
22-May-26,BRIT,Britam Holdings Plc,6.64,13.4,12.75,13,12.85,12.85,-,-,37852,-
22-May-26,CIC,CIC Insurance Group Ltd,2.55,6.62,4.12,4.2,4.16,4.21,-0.05,-1.19%,191546,-
22-May-26,JUB,Jubilee Holdings Ltd,205,437.75,363,370,365.25,360.75,4.5,1.25%,3909,-
22-May-26,KNRE,Kenya Re-Insurance Corporation Ltd,1.7,4.02,3.27,3.4,3.32,3.32,-,-,450179,-
22-May-26,LBTY,Liberty Kenya Holdings Ltd,9,12.1,9.82,10.5,10.1,10.05,0.05,0.50%,30158,-
22-May-26,SLAM,Sanlam Allianz Holdings (Kenya) Plc,5.96,11,8.2,8.36,8.28,8.22,0.06,0.73%,2314,-
22-May-26,CTUM,Centum Investment Company Plc,11,16.75,13.55,14,13.75,13.6,0.15,1.10%,10883,-
22-May-26,HAFR,Home Afrika Ltd,0.48,1.93,1.26,1.38,1.3,1.31,-0.01,-0.76%,149826,-
22-May-26,KURV,Kurwitu Ventures Ltd,1400,1500,1500,1500,1500,1500,-,-,-,-
22-May-26,OCH,Olympia Capital Holdings Ltd,3.16,9,6.42,7,6.94,6.64,0.3,4.52%,34043,-
22-May-26,TCL,Trans-Century Plc,0.71,1.3,0.71,0.71,0.71,0.71,-,-,-,-
22-May-26,NSE,Nairobi Securities Exchange Plc,6.5,25.9,18.15,19.65,18.65,19.5,-0.85,-4.36%,90549,-
22-May-26,AMAC,Africa Mega Agricorp Plc,56,125,106,109.75,108,108,-,-,56,-
22-May-26,BOC,BOC Kenya Plc,80,184,161,169.5,168,162.75,5.25,3.23%,3513,-
22-May-26,BAT,British American Tobacco Kenya Plc,345,629,502,505,503,505,-2,-0.40%,11839,-
22-May-26,CARB,Carbacid Investments Plc,19,33,29.05,30,29.55,29.25,0.3,1.03%,35102,-
22-May-26,EABL,East African Breweries Ltd,173,351,243.25,249.5,244.75,243.75,1,0.41%,21950,-
22-May-26,FTGH,Flame Tree Group Holdings Ltd,0.9,3.11,2,2.12,2.06,2.03,0.03,1.48%,7511,-
22-May-26,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
22-May-26,SKL,Shri Krishana Overseas Plc,5.8,12,8.74,9.48,9.32,9.42,-0.1,-1.06%,6620,-
22-May-26,UNGA,Unga Group Ltd,18.05,34,26.85,26.95,26.85,26.05,0.8,3.07%,2055,-
22-May-26,SCOM,Safaricom Plc,19.8,34.2,30.6,30.9,30.75,30.6,0.15,0.49%,562531,-
22-May-26,ALP,Africa Logistics Properties Industria...,1,1.02,1.02,1.02,1.02,1.02,-,-,-,-
22-May-26,LAPR,LAPTrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
22-May-26,GLD,ABSA NewGold ETF,881,9800,5490,5700,5550,5465,85,1.56%,172,-
22-May-26,SMWF,Satrix MSCI World Feeder ETF,755,1050,916,942,937,916,21,2.29%,107,-
22-May-26,^N10I,NSE 10-Share Index,1340.72,2271.75,2162.86,2162.86,2162.86,2155.36,7.5,0.35%,-,-
22-May-26,^N20I,NSE 20-Share Index,2161.38,3758.73,3488.45,3488.45,3488.45,3485.23,3.22,0.09%,-,-
22-May-26,^N25I,NSE 25-Share Index,3515.61,5948.29,5682.85,5682.85,5682.85,5667.82,15.03,0.27%,-,-
22-May-26,^NASI,NSE All-Share Index,132.37,216.69,206.21,206.21,206.21,205.76,0.45,0.22%,-,-
22-May-26,^NBSI,NSE Banking Sector Index,149.92,245.9,235.05,235.05,235.05,234.73,0.32,0.14%,-,-
22-May-26,^NBDI,NSE Bonds Index,1144.48,1210.41,1158.24,1158.24,1158.24,1144.48,13.76,1.20%,-,-
22-May-26,^ZKEQTK,Zamara Kenya Equity Index (KES),2690.79,4790.09,4594.53,4594.53,4594.53,4580.33,14.2,0.31%,-,-
22-May-26,^ZKEQTU,Zamara Kenya Equity Index (USD),1793.17,3197.11,3050.03,3050.03,3050.03,3042.95,7.08,0.23%,-,-
25-May-26,EGAD,Eaagads Ltd,11,37,31.9,33.85,32.8,31.1,1.7,5.47%,421,-
25-May-26,KUKZ,Kakuzi Plc,365,460,425,460,448,445.25,2.75,0.62%,2110,-
25-May-26,KAPC,Kapchorua Tea Kenya Plc,198,424.25,265,275,274.25,274.25,-,-,72,-
25-May-26,LIMT,Limuru Tea Plc,295,555,480,484.75,482.5,482.5,-,-,43,-
25-May-26,SASN,Sasini Plc,13.3,33.9,26.8,29.8,28.45,27.1,1.35,4.98%,3028,-
25-May-26,WTK,Williamson Tea Kenya Plc,129.75,350,130,138.75,134.75,132.25,2.5,1.89%,2695,-
25-May-26,CGEN,Car and General (K) Ltd,19.95,85.5,78.5,79.25,79,79,-,-,3292,-
25-May-26,ABSA,ABSA Bank Kenya Plc,17.7,33,28.7,30,29.5,28.75,0.75,2.61%,71923,-
25-May-26,BKG,BK Group Plc,28.75,58,45.55,46,45.95,46,-0.05,-0.11%,615504,-
25-May-26,COOP,Co-operative Bank of Kenya Ltd,15,34.3,31.5,32.35,32.25,32.25,-,-,1032194,-
25-May-26,DTK,Diamond Trust Bank Kenya Ltd,66,170,139.5,148.75,140.25,149.5,-9.25,-6.19%,104405,-
25-May-26,EQTY,Equity Group Holdings Plc,41.2,80,69.75,72.75,71,76,-5,-6.58%,1848148,-
25-May-26,HFCK,HFCB Group Plc,6.1,11.5,9.4,9.8,9.46,9.4,0.06,0.64%,371738,-
25-May-26,IMH,I & M Holdings Plc,33.5,52,49.8,50.5,50.25,50,0.25,0.50%,53826,-
25-May-26,KCB,KCB Group Plc,40.55,80.5,66.25,67,66.5,66.75,-0.25,-0.37%,951387,-
25-May-26,NCBA,NCBA Group Plc,52,100,85.5,89.75,88.25,88.25,-,-,149106,-
25-May-26,SBIC,Stanbic Holdings Plc,150,300,269,285,270.75,274.5,-3.75,-1.37%,12021,-
25-May-26,SCBK,Standard Chartered Bank Kenya Ltd,266,370,334,338,335.5,335,0.5,0.15%,24080,-
25-May-26,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
25-May-26,EVRD,Eveready East Africa Ltd,0.8,1.78,1.08,1.13,1.1,1.12,-0.02,-1.79%,105352,-
25-May-26,XPRS,Express Kenya Plc,2.8,10,6.7,6.96,6.8,6.7,0.1,1.49%,2431,-
25-May-26,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
25-May-26,KQ,Kenya Airways Plc,1.56,8.92,5.8,5.96,5.9,5.9,-,-,126354,-
25-May-26,LKL,Longhorn Publishers Plc,2.38,3.5,2.71,2.9,2.8,2.98,-0.18,-6.04%,10050,-
25-May-26,NBV,Nairobi Business Ventures Ltd,1.23,2,1.27,1.35,1.31,1.29,0.02,1.55%,121801,-
25-May-26,NMG,Nation Media Group Plc,10.8,20,12.75,14.1,13.15,13.25,-0.1,-0.75%,2623,-
25-May-26,SMER,Sameer Africa Plc,3,21.5,15.2,15.6,15.35,15.35,-,-,4575,-
25-May-26,SGL,Standard Group Plc,5.4,7.14,5.6,6.3,5.76,5.96,-0.2,-3.36%,4257,-
25-May-26,TPSE,TPS Eastern Africa (Serena) Ltd,13.05,18.2,15.8,16,15.85,16,-0.15,-0.94%,1727,-
25-May-26,UCHM,Uchumi Supermarket Plc,0.23,2.93,1.46,1.62,1.54,1.58,-0.04,-2.53%,271321,-
25-May-26,SCAN,WPP ScanGroup Plc,2,3.14,2.1,2.2,2.15,2.18,-0.03,-1.38%,6677,-
25-May-26,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
25-May-26,BAMB,Bamburi Cement Ltd,47.2,47.2,47.2,47.2,47.2,47.2,-,-,-,-
25-May-26,CRWN,Crown Paints Kenya Plc,36.9,70.75,58.25,63.75,60.5,58.5,2,3.42%,2798,-
25-May-26,CABL,East African Cables Plc,1,2.19,1,1,1,1,-,-,-,-
25-May-26,PORT,East African Portland Cement Ltd,28,101,73.25,75,74.5,73,1.5,2.05%,105,-
25-May-26,KEGN,Kenya Electricity Generating Company Plc,4.88,10.75,9.1,9.28,9.14,9.18,-0.04,-0.44%,2549505,-
25-May-26,KPC,Kenya Pipeline Company Plc,9,9.94,9,9.2,9.12,9.12,-,-,234968,-
25-May-26,KPLC-P4,KPLC-P4,4,5,5,5,5,5,-,-,-,-
25-May-26,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
25-May-26,KPLC,Kenya Power and Lighting Company Plc,7.1,19,15.2,15.5,15.4,15.4,-,-,2369281,-
25-May-26,TOTL,TotalEnergies Marketing Kenya Plc,22.05,48.1,45,47,45.85,45,0.85,1.89%,32746,-
25-May-26,UMME,Umeme Ltd,5.8,24.75,7.5,8.1,7.64,7.62,0.02,0.26%,48332,-
25-May-26,BRIT,Britam Holdings Plc,6.64,13.4,12.4,12.95,12.75,12.85,-0.1,-0.78%,69873,-
25-May-26,CIC,CIC Insurance Group Ltd,2.55,6.62,4.1,4.23,4.13,4.16,-0.03,-0.72%,221413,-
25-May-26,JUB,Jubilee Holdings Ltd,205,437.75,363,366,366,365.25,0.75,0.21%,3254,-
25-May-26,KNRE,Kenya Re-Insurance Corporation Ltd,1.7,4.02,3.1,3.35,3.27,3.32,-0.05,-1.51%,854916,-
25-May-26,LBTY,Liberty Kenya Holdings Ltd,9,12.1,9.8,10.1,10,10.1,-0.1,-0.99%,42753,-
25-May-26,SLAM,Sanlam Allianz Holdings (Kenya) Plc,5.96,11,8.22,8.88,8.34,8.28,0.06,0.72%,14027,-
25-May-26,CTUM,Centum Investment Company Plc,11,16.75,13.7,14.6,13.8,13.75,0.05,0.36%,33382,-
25-May-26,HAFR,Home Afrika Ltd,0.48,1.93,1.2,1.32,1.27,1.3,-0.03,-2.31%,178609,-
25-May-26,KURV,Kurwitu Ventures Ltd,1400,1500,1495,1495,1500,1500,-,-,1,-
25-May-26,OCH,Olympia Capital Holdings Ltd,3.16,9,6.5,7.4,6.66,6.94,-0.28,-4.03%,3037,-
25-May-26,TCL,Trans-Century Plc,0.71,1.3,0.71,0.71,0.71,0.71,-,-,-,-
25-May-26,NSE,Nairobi Securities Exchange Plc,6.5,25.9,18.2,19.85,18.65,18.65,-,-,222624,-
25-May-26,AMAC,Africa Mega Agricorp Plc,56,125,98,110,109.5,108,1.5,1.39%,1206,-
25-May-26,BOC,BOC Kenya Plc,80,184,169.25,184,176.5,168,8.5,5.06%,12712,-
25-May-26,BAT,British American Tobacco Kenya Plc,345,629,505,512,508,503,5,0.99%,53282,-
25-May-26,CARB,Carbacid Investments Plc,19,33,29.2,29.95,29.6,29.55,0.05,0.17%,36117,-
25-May-26,EABL,East African Breweries Ltd,173,351,245.75,250,248.25,244.75,3.5,1.43%,6417,-
25-May-26,FTGH,Flame Tree Group Holdings Ltd,0.9,3.11,1.91,2.12,2,2.06,-0.06,-2.91%,12421,-
25-May-26,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
25-May-26,SKL,Shri Krishana Overseas Plc,5.8,12,9.6,9.8,9.78,9.32,0.46,4.94%,193,-
25-May-26,UNGA,Unga Group Ltd,18.05,34,26,26.95,26.55,26.85,-0.3,-1.12%,264,-
25-May-26,SCOM,Safaricom Plc,19.8,34.2,30.6,31,30.75,30.75,-,-,1791315,-
25-May-26,ALP,Africa Logistics Properties Industria...,1,1.02,1.02,1.02,1.02,1.02,-,-,-,-
25-May-26,LAPR,LAPTrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
25-May-26,GLD,ABSA NewGold ETF,881,9800,5500,5700,5550,5550,-,-,28,-
25-May-26,SMWF,Satrix MSCI World Feeder ETF,755,1050,940,952,937,937,-,-,58,-
25-May-26,^N10I,NSE 10-Share Index,1340.72,2271.75,2143.14,2143.14,2143.14,2162.86,-19.72,-0.91%,-,-
25-May-26,^N20I,NSE 20-Share Index,2161.38,3758.73,3467.79,3467.79,3467.79,3488.45,-20.66,-0.59%,-,-
25-May-26,^N25I,NSE 25-Share Index,3515.61,5948.29,5632.62,5632.62,5632.62,5682.85,-50.23,-0.88%,-,-
25-May-26,^NASI,NSE All-Share Index,132.37,216.69,205.28,205.28,205.28,206.21,-0.93,-0.45%,-,-
25-May-26,^NBSI,NSE Banking Sector Index,149.92,245.9,231.69,231.69,231.69,235.05,-3.36,-1.43%,-,-
25-May-26,^NBDI,NSE Bonds Index,1144.48,1210.41,1155.38,1155.38,1155.38,1158.24,-2.86,-0.25%,-,-
25-May-26,^ZKEQTK,Zamara Kenya Equity Index (KES),2690.79,4790.09,4609.07,4609.07,4609.07,4594.53,14.54,0.32%,-,-
25-May-26,^ZKEQTU,Zamara Kenya Equity Index (USD),1793.17,3197.11,3062.04,3062.04,3062.04,3050.03,12.01,0.39%,-,-
26-May-26,EGAD,Eaagads Ltd,11,37,31.85,33.85,32.3,32.8,-0.5,-1.52%,2357,-
26-May-26,KUKZ,Kakuzi Plc,365,460,450,460,458.75,448,10.75,2.40%,442,-
26-May-26,KAPC,Kapchorua Tea Kenya Plc,198,424.25,271,275,273.5,274.25,-0.75,-0.27%,1492,-
26-May-26,LIMT,Limuru Tea Plc,295,555,460,463,482.5,482.5,-,-,5,-
26-May-26,SASN,Sasini Plc,13.3,33.9,28,29.5,28.6,28.45,0.15,0.53%,1134,-
26-May-26,WTK,Williamson Tea Kenya Plc,129.75,350,130,136,132.5,134.75,-2.25,-1.67%,25509,-
26-May-26,CGEN,Car and General (K) Ltd,19.95,85.5,79,79.25,79,79,-,-,2147,-
26-May-26,ABSA,ABSA Bank Kenya Plc,17.9,33,29,29.65,29.5,29.5,-,-,1614389,-
26-May-26,BKG,BK Group Plc,28.75,58,46,50.5,48.55,45.95,2.6,5.66%,29848,-
26-May-26,COOP,Co-operative Bank of Kenya Ltd,15.2,34.3,31,32.25,31.8,32.25,-0.45,-1.40%,153982,-
26-May-26,DTK,Diamond Trust Bank Kenya Ltd,67,170,138,140,139.5,140.25,-0.75,-0.53%,71215,-
26-May-26,EQTY,Equity Group Holdings Plc,41.2,80,71,72,71.25,71,0.25,0.35%,817490,-
26-May-26,HFCK,HFCB Group Plc,6.3,11.5,9.62,9.84,9.72,9.46,0.26,2.75%,160230,-
26-May-26,IMH,I & M Holdings Plc,33.5,52,50,51,50.5,50.25,0.25,0.50%,100268,-
26-May-26,KCB,KCB Group Plc,41,80.5,66.25,69,66.5,66.5,-,-,1030806,-
26-May-26,NCBA,NCBA Group Plc,52.5,100,88,89,88.75,88.25,0.5,0.57%,40756,-
26-May-26,SBIC,Stanbic Holdings Plc,151,300,269,270,269.5,270.75,-1.25,-0.46%,11618,-
26-May-26,SCBK,Standard Chartered Bank Kenya Ltd,266,370,335,344,340,335.5,4.5,1.34%,35726,-
26-May-26,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
26-May-26,EVRD,Eveready East Africa Ltd,0.8,1.78,1.06,1.1,1.08,1.1,-0.02,-1.82%,127706,-
26-May-26,XPRS,Express Kenya Plc,2.8,10,6.7,7.18,6.92,6.8,0.12,1.76%,1087,-
26-May-26,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
26-May-26,KQ,Kenya Airways Plc,1.56,8.92,5.8,6.02,5.94,5.9,0.04,0.68%,178092,-
26-May-26,LKL,Longhorn Publishers Plc,2.38,3.5,2.72,2.8,2.76,2.8,-0.04,-1.43%,14165,-
26-May-26,NBV,Nairobi Business Ventures Ltd,1.23,2,1.23,1.32,1.27,1.31,-0.04,-3.05%,16164,-
26-May-26,NMG,Nation Media Group Plc,10.8,20,13,13.95,13.25,13.15,0.1,0.76%,3749,-
26-May-26,SMER,Sameer Africa Plc,3,21.5,15.1,15.7,15.55,15.35,0.2,1.30%,96054,-
26-May-26,SGL,Standard Group Plc,5.4,7.14,6.1,6.3,6.26,5.76,0.5,8.68%,2495,-
26-May-26,TPSE,TPS Eastern Africa (Serena) Ltd,13.05,18.2,15.75,16,15.85,15.85,-,-,838,-
26-May-26,UCHM,Uchumi Supermarket Plc,0.23,2.93,1.43,1.55,1.47,1.54,-0.07,-4.55%,212928,-
26-May-26,SCAN,WPP ScanGroup Plc,2,3.14,2,2.3,2.06,2.15,-0.09,-4.19%,195538,-
26-May-26,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
26-May-26,BAMB,Bamburi Cement Ltd,47.2,47.2,47.2,47.2,47.2,47.2,-,-,-,-
26-May-26,CRWN,Crown Paints Kenya Plc,36.9,70.75,59.25,62.5,60.5,60.5,-,-,1555,-
26-May-26,CABL,East African Cables Plc,1,1.99,1,1,1,1,-,-,-,-
26-May-26,PORT,East African Portland Cement Ltd,28,101,72.25,81.25,79,74.5,4.5,6.04%,1881,-
26-May-26,KEGN,Kenya Electricity Generating Company Plc,4.89,10.75,9,9.18,9.1,9.14,-0.04,-0.44%,2471095,-
26-May-26,KPC,Kenya Pipeline Company Plc,9,9.94,9,9.16,9.1,9.12,-0.02,-0.22%,761014,-
26-May-26,KPLC-P4,KPLC-P4,4,5,5,5,5,5,-,-,-,-
26-May-26,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
26-May-26,KPLC,Kenya Power and Lighting Company Plc,7.3,19,15.35,15.6,15.45,15.4,0.05,0.32%,538386,-
26-May-26,TOTL,TotalEnergies Marketing Kenya Plc,22.05,48.1,45,45.95,45.45,45.85,-0.4,-0.87%,23235,-
26-May-26,UMME,Umeme Ltd,5.8,24.75,7.6,8.1,7.9,7.64,0.26,3.40%,47800,-
26-May-26,BRIT,Britam Holdings Plc,6.64,13.4,12,12.9,12.55,12.75,-0.2,-1.57%,51146,-
26-May-26,CIC,CIC Insurance Group Ltd,2.55,6.62,4,4.16,4.13,4.13,-,-,285064,-
26-May-26,JUB,Jubilee Holdings Ltd,205,437.75,360,366,362.5,366,-3.5,-0.96%,5929,-
26-May-26,KNRE,Kenya Re-Insurance Corporation Ltd,1.7,4.02,3.27,3.4,3.31,3.27,0.04,1.22%,732779,-
26-May-26,LBTY,Liberty Kenya Holdings Ltd,9,12.1,9.54,10,9.7,10,-0.3,-3.00%,5427,-
26-May-26,SLAM,Sanlam Allianz Holdings (Kenya) Plc,5.96,11,8,8.86,8.2,8.34,-0.14,-1.68%,41586,-
26-May-26,CTUM,Centum Investment Company Plc,11.1,16.75,13.75,14.5,13.85,13.8,0.05,0.36%,20196,-
26-May-26,HAFR,Home Afrika Ltd,0.53,1.93,1.16,1.32,1.24,1.27,-0.03,-2.36%,499131,-
26-May-26,KURV,Kurwitu Ventures Ltd,1400,1500,1500,1500,1500,1500,-,-,-,-
26-May-26,OCH,Olympia Capital Holdings Ltd,3.16,9,6.64,7,6.68,6.66,0.02,0.30%,317,-
26-May-26,TCL,Trans-Century Plc,0.71,1.3,0.71,0.71,0.71,0.71,-,-,-,-
26-May-26,NSE,Nairobi Securities Exchange Plc,6.5,25.9,18,18.65,18.2,18.65,-0.45,-2.41%,269563,-
26-May-26,AMAC,Africa Mega Agricorp Plc,56,125,105.5,109,109.5,109.5,-,-,45,-
26-May-26,BOC,BOC Kenya Plc,80,184,170,178,176.25,176.5,-0.25,-0.14%,19976,-
26-May-26,BAT,British American Tobacco Kenya Plc,345,629,511,525,515,508,7,1.38%,210189,-
26-May-26,CARB,Carbacid Investments Plc,19,33,29.55,30,29.9,29.6,0.3,1.01%,15757,-
26-May-26,EABL,East African Breweries Ltd,173,351,246.5,249.75,248,248.25,-0.25,-0.10%,8655,-
26-May-26,FTGH,Flame Tree Group Holdings Ltd,0.9,3.11,1.95,2.12,1.99,2,-0.01,-0.50%,10963,-
26-May-26,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
26-May-26,SKL,Shri Krishana Overseas Plc,5.8,12,9.2,9.8,9.74,9.78,-0.04,-0.41%,470,-
26-May-26,UNGA,Unga Group Ltd,18.05,34,26,27,26.85,26.55,0.3,1.13%,484,-
26-May-26,SCOM,Safaricom Plc,20,34.2,30.7,31,30.9,30.75,0.15,0.49%,871451,-
26-May-26,ALP,Africa Logistics Properties Industria...,1,1.02,1.02,1.02,1.02,1.02,-,-,-,-
26-May-26,LAPR,LAPTrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
26-May-26,GLD,ABSA NewGold ETF,881,9800,5500,5700,5575,5550,25,0.45%,171,-
26-May-26,SMWF,Satrix MSCI World Feeder ETF,755,1050,950,951,950,937,13,1.39%,938,-
26-May-26,^N10I,NSE 10-Share Index,1340.72,2271.75,2144.19,2144.19,2144.19,2143.14,1.05,0.05%,-,-
26-May-26,^N20I,NSE 20-Share Index,2174.41,3758.73,3485.51,3485.51,3485.51,3467.79,17.72,0.51%,-,-
26-May-26,^N25I,NSE 25-Share Index,3518.92,5948.29,5638.81,5638.81,5638.81,5632.62,6.19,0.11%,-,-
26-May-26,^NASI,NSE All-Share Index,133.71,216.69,205.87,205.87,205.87,205.28,0.59,0.29%,-,-
26-May-26,^NBSI,NSE Banking Sector Index,149.92,245.9,231.97,231.97,231.97,231.69,0.28,0.12%,-,-
26-May-26,^ZKEQTK,Zamara Kenya Equity Index (KES),2704.33,4790.09,4616.26,4616.26,4616.26,4609.07,7.19,0.16%,-,-
26-May-26,^ZKEQTU,Zamara Kenya Equity Index (USD),1801.49,3197.11,3066.82,3066.82,3066.82,3062.04,4.78,0.16%,-,-
28-May-26,EGAD,Eaagads Ltd,11,37,32.9,33.85,33.2,32.3,0.9,2.79%,737,-
28-May-26,KUKZ,Kakuzi Plc,365,460,451,458,454.25,458.75,-4.5,-0.98%,217,-
28-May-26,KAPC,Kapchorua Tea Kenya Plc,198,424.25,273,285,279.75,273.5,6.25,2.29%,273,-
28-May-26,LIMT,Limuru Tea Plc,295,555,484.75,484.75,482.5,482.5,-,-,2,-
28-May-26,SASN,Sasini Plc,13.3,33.9,27.2,29.5,28.55,28.6,-0.05,-0.17%,9074,-
28-May-26,WTK,Williamson Tea Kenya Plc,129.75,350,130.5,135,133.5,132.5,1,0.75%,9613,-
28-May-26,CGEN,Car and General (K) Ltd,19.95,85.5,78.5,79.25,78.75,79,-0.25,-0.32%,3465,-
28-May-26,ABSA,ABSA Bank Kenya Plc,17.9,33,29,29.5,29.3,29.5,-0.2,-0.68%,135155,-
28-May-26,BKG,BK Group Plc,28.75,58,50.5,53,51.25,48.55,2.7,5.56%,49904,-
28-May-26,COOP,Co-operative Bank of Kenya Ltd,15.3,34.3,31,32.3,31.75,31.8,-0.05,-0.16%,316072,-
28-May-26,DTK,Diamond Trust Bank Kenya Ltd,70,170,139.5,142,140,139.5,0.5,0.36%,59492,-
28-May-26,EQTY,Equity Group Holdings Plc,41.2,80,71,74,72.5,71.25,1.25,1.75%,3724669,-
28-May-26,HFCK,HFCB Group Plc,6.3,11.5,9.6,10,9.8,9.72,0.08,0.82%,210318,-
28-May-26,IMH,I & M Holdings Plc,33.5,52,50.5,51.5,51,50.5,0.5,0.99%,77913,-
28-May-26,KCB,KCB Group Plc,41.75,80.5,66.25,70,66.5,66.5,-,-,1404589,-
28-May-26,NCBA,NCBA Group Plc,53,100,88,89,88.5,88.75,-0.25,-0.28%,67278,-
28-May-26,SBIC,Stanbic Holdings Plc,151,300,269,270,269.5,269.5,-,-,8995,-
28-May-26,SCBK,Standard Chartered Bank Kenya Ltd,266,370,333,342,333.5,340,-6.5,-1.91%,383003,-
28-May-26,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
28-May-26,EVRD,Eveready East Africa Ltd,0.8,1.78,1.05,1.1,1.08,1.08,-,-,143431,-
28-May-26,XPRS,Express Kenya Plc,2.8,10,6.7,7.18,6.8,6.92,-0.12,-1.73%,2440,-
28-May-26,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
28-May-26,KQ,Kenya Airways Plc,1.56,8.92,5.7,6,5.9,5.94,-0.04,-0.67%,157866,-
28-May-26,LKL,Longhorn Publishers Plc,2.38,3.5,2.53,2.77,2.65,2.76,-0.11,-3.99%,59614,-
28-May-26,NBV,Nairobi Business Ventures Ltd,1.23,2,1.25,1.32,1.28,1.27,0.01,0.79%,10319,-
28-May-26,NMG,Nation Media Group Plc,10.8,20,12.7,13.9,12.95,13.25,-0.3,-2.26%,44012,-
28-May-26,SMER,Sameer Africa Plc,3,21.5,14.4,15.65,14.55,15.55,-1,-6.43%,72694,-
28-May-26,SGL,Standard Group Plc,5.4,7.14,6.1,6.3,6.24,6.26,-0.02,-0.32%,1838,-
28-May-26,TPSE,TPS Eastern Africa (Serena) Ltd,13.05,18.2,15.5,15.95,15.8,15.85,-0.05,-0.32%,2517,-
28-May-26,UCHM,Uchumi Supermarket Plc,0.23,2.93,1.4,1.61,1.52,1.47,0.05,3.40%,138147,-
28-May-26,SCAN,WPP ScanGroup Plc,2,3.14,2,2.15,2.14,2.06,0.08,3.88%,14424,-
28-May-26,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
28-May-26,BAMB,Bamburi Cement Ltd,47.2,47.2,47.2,47.2,47.2,47.2,-,-,-,-
28-May-26,CRWN,Crown Paints Kenya Plc,36.9,70.75,60,61,60.5,60.5,-,-,2645,-
28-May-26,CABL,East African Cables Plc,1,1.99,1,1,1,1,-,-,-,-
28-May-26,PORT,East African Portland Cement Ltd,28,101,71.25,81.25,72.5,79,-6.5,-8.23%,2975,-
28-May-26,KEGN,Kenya Electricity Generating Company Plc,4.89,10.75,9.1,9.24,9.14,9.1,0.04,0.44%,1471520,-
28-May-26,KPC,Kenya Pipeline Company Plc,9,9.94,9.08,9.12,9.1,9.1,-,-,6830350,-
28-May-26,KPLC-P4,KPLC-P4,4,5,5,5,5,5,-,-,-,-
28-May-26,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
28-May-26,KPLC,Kenya Power and Lighting Company Plc,7.6,19,15.3,16,15.5,15.45,0.05,0.32%,683477,-
28-May-26,TOTL,TotalEnergies Marketing Kenya Plc,22.05,48.1,45.5,47.45,46.1,45.45,0.65,1.43%,76110,-
28-May-26,UMME,Umeme Ltd,5.8,24.75,7.6,8,7.66,7.9,-0.24,-3.04%,38773,-
28-May-26,BRIT,Britam Holdings Plc,6.64,13.4,12,12.6,12.15,12.55,-0.4,-3.19%,43184,-
28-May-26,CIC,CIC Insurance Group Ltd,2.55,6.62,4,4.21,4.12,4.13,-0.01,-0.24%,293287,-
28-May-26,JUB,Jubilee Holdings Ltd,205,437.75,359,365,360,362.5,-2.5,-0.69%,5359,-
28-May-26,KNRE,Kenya Re-Insurance Corporation Ltd,1.7,4.02,3.28,3.39,3.31,3.31,-,-,1828860,-
28-May-26,LBTY,Liberty Kenya Holdings Ltd,9,12.1,9.5,10.1,9.68,9.7,-0.02,-0.21%,22972,-
28-May-26,SLAM,Sanlam Allianz Holdings (Kenya) Plc,5.96,11,8.5,8.76,8.56,8.2,0.36,4.39%,8394,-
